Week_Index,Partner,SKU,Category,Planned_Units,Planned_Revenue,Planned_GM_Dollars
71,Nordstrom,SKU00240,Women's Denim,2,119.56,69.6
71,Nordstrom,SKU00247,Graphic Tees,11,314.71,182.71
71,Nordstrom,SKU00249,Seasonal Capsule,4,306.04,163.52
71,Nordstrom,SKU00252,Graphic Tees,1,19.48,12.61
71,Nordstrom,SKU00254,Aerie Intimates,6,156.78,90.9
71,Nordstrom,SKU00265,Loungewear,1,33.29,18.38
71,Nordstrom,SKU00266,Accessories,1,21.39,12.23
71,Nordstrom,SKU00268,Activewear,12,723.48,390.6
71,Nordstrom,SKU00270,Aerie Intimates,7,177.24,108.5
71,Nordstrom,SKU00275,Tops & Blouses,6,228.36,137.52
71,Nordstrom,SKU00276,Tops & Blouses,1,48.49,28.14
71,Nordstrom,SKU00281,Loungewear,14,809.48,493.36
71,Nordstrom,SKU00283,Graphic Tees,7,182.56,107.24
71,Nordstrom,SKU00286,Men's Denim,1,61.92,30.09
71,Nordstrom,SKU00291,Men's Denim,1,66.36,33.37
71,Nordstrom,SKU00292,Men's Denim,1,52.69,28.98
71,Nordstrom,SKU00297,Accessories,3,64.35,39.93
71,Nordstrom,SKU00298,Women's Denim,4,207.48,111.76
71,Nordstrom,SKU00300,Men's Denim,4,224.56,110.04
71,Nordstrom,SKU00302,Tops & Blouses,3,116.58,68.22
71,Nordstrom,SKU00309,Accessories,3,100.65,57.96
71,Nordstrom,SKU00312,Men's Denim,1,66.02,35.28
71,Nordstrom,SKU00316,Activewear,2,56.88,29.42
71,Nordstrom,SKU00322,Activewear,4,241.88,137.96
71,Nordstrom,SKU00327,Outerwear,2,199.96,86.26
71,Nordstrom,SKU00329,Graphic Tees,1,19.95,11.46
71,Nordstrom,SKU00334,Men's Denim,1,65.18,34.42
71,Nordstrom,SKU00340,Men's Denim,1,50.35,26.64
71,Nordstrom,SKU00342,Tops & Blouses,13,446.29,264.16
71,Nordstrom,SKU00346,Outerwear,2,168.98,83.26
71,Nordstrom,SKU00349,Graphic Tees,8,213.04,122.0
71,Nordstrom,SKU00350,Activewear,2,55.88,29.24
71,Nordstrom,SKU00354,Women's Denim,7,438.97,232.75
71,Nordstrom,SKU00355,Men's Denim,4,302.12,155.84
71,Nordstrom,SKU00371,Men's Denim,8,459.36,235.36
71,Nordstrom,SKU00376,Aerie Intimates,7,148.47,83.79
71,Nordstrom,SKU00377,Loungewear,2,41.06,22.32
71,Nordstrom,SKU00380,Aerie Intimates,1,16.34,9.25
71,Nordstrom,SKU00383,Activewear,2,105.56,56.66
71,Nordstrom,SKU00384,Loungewear,5,188.35,107.45
71,Nordstrom,SKU00386,Loungewear,5,234.7,129.6
71,Nordstrom,SKU00394,Accessories,2,58.24,33.46
71,Nordstrom,SKU00395,Graphic Tees,6,136.08,84.66
71,Nordstrom,SKU00397,Loungewear,1,48.06,29.48
71,Nordstrom,SKU00398,Graphic Tees,6,171.12,100.68
71,Nordstrom,SKU00399,Accessories,1,29.72,19.28
71,Nordstrom,SKU00401,Men's Denim,2,111.94,61.38
71,Nordstrom,SKU00405,Aerie Intimates,8,207.92,114.56
71,Nordstrom,SKU00406,Loungewear,1,29.12,16.69
71,Nordstrom,SKU00407,Graphic Tees,3,44.01,27.87
71,Nordstrom,SKU00412,Seasonal Capsule,2,89.38,41.92
71,Nordstrom,SKU00420,Accessories,1,39.7,23.96
71,Nordstrom,SKU00423,Men's Denim,2,128.16,64.64
71,Nordstrom,SKU00424,Tops & Blouses,8,324.48,176.56
71,Nordstrom,SKU00434,Men's Denim,2,147.66,81.58
71,Nordstrom,SKU00436,Activewear,1,51.45,27.0
71,Nordstrom,SKU00439,Activewear,8,304.56,176.4
71,Nordstrom,SKU00440,Men's Denim,4,308.8,161.56
71,Nordstrom,SKU00445,Loungewear,3,140.25,80.4
71,Nordstrom,SKU00453,Graphic Tees,6,110.16,63.36
71,Nordstrom,SKU00455,Men's Denim,1,78.79,39.65
71,Nordstrom,SKU00458,Tops & Blouses,2,60.92,31.6
71,Nordstrom,SKU00463,Accessories,4,47.2,31.2
71,Nordstrom,SKU00466,Graphic Tees,3,77.16,44.34
71,Nordstrom,SKU00478,Outerwear,1,96.57,44.43
71,Nordstrom,SKU00480,Tops & Blouses,11,372.57,222.86
71,Nordstrom,SKU00483,Tops & Blouses,4,100.52,55.6
71,Nordstrom,SKU00491,Tops & Blouses,4,180.72,106.24
71,Nordstrom,SKU00502,Tops & Blouses,4,110.44,66.2
71,Nordstrom,SKU00503,Aerie Intimates,1,23.21,13.05
71,Nordstrom,SKU00509,Seasonal Capsule,2,190.7,87.4
71,Nordstrom,SKU00511,Outerwear,4,251.84,113.8
71,Nordstrom,SKU00522,Graphic Tees,2,36.26,22.86
71,Nordstrom,SKU00525,Loungewear,3,167.61,102.51
71,Nordstrom,SKU00547,Men's Denim,1,56.85,30.07
71,Nordstrom,SKU00552,Loungewear,8,472.32,255.36
71,Nordstrom,SKU00555,Loungewear,6,279.36,159.24
71,Nordstrom,SKU00558,Men's Denim,7,459.62,250.32
71,Nordstrom,SKU00562,Women's Denim,4,198.72,103.8
71,Nordstrom,SKU00564,Men's Denim,2,116.46,57.44
71,Nordstrom,SKU00565,Graphic Tees,2,57.96,35.8
71,Nordstrom,SKU00571,Tops & Blouses,23,798.79,436.77
71,Nordstrom,SKU00577,Women's Denim,1,63.72,33.29
71,Nordstrom,SKU00580,Aerie Intimates,1,21.42,12.07
71,Nordstrom,SKU00581,Tops & Blouses,3,90.69,54.09
71,Nordstrom,SKU00589,Women's Denim,2,103.3,55.98
71,Nordstrom,SKU00591,Women's Denim,1,55.91,28.1
71,Nordstrom,SKU00592,Activewear,1,51.17,26.54
71,Nordstrom,SKU00598,Women's Denim,16,1007.52,563.52
72,Nordstrom,SKU00005,Women's Denim,9,434.34,213.57
72,Nordstrom,SKU00007,Men's Denim,3,208.74,115.8
72,Nordstrom,SKU00009,Outerwear,1,111.73,55.65
72,Nordstrom,SKU00011,Men's Denim,1,59.64,28.05
72,Nordstrom,SKU00018,Tops & Blouses,1,25.16,13.56
72,Nordstrom,SKU00021,Outerwear,1,118.85,57.39
72,Nordstrom,SKU00025,Tops & Blouses,4,163.08,91.12
72,Nordstrom,SKU00033,Men's Denim,1,70.93,34.48
72,Nordstrom,SKU00038,Men's Denim,3,203.7,110.04
72,Nordstrom,SKU00040,Tops & Blouses,13,519.74,286.26
72,Nordstrom,SKU00045,Aerie Intimates,2,68.14,42.76
72,Nordstrom,SKU00048,Tops & Blouses,7,233.17,123.83
72,Nordstrom,SKU00054,Loungewear,1,29.5,16.9
72,Nordstrom,SKU00057,Men's Denim,6,301.08,165.0
72,Nordstrom,SKU00059,Men's Denim,9,526.41,256.95
72,Nordstrom,SKU00060,Aerie Intimates,2,65.1,37.28
72,Nordstrom,SKU00065,Aerie Intimates,3,44.94,25.44
72,Nordstrom,SKU00069,Men's Denim,1,72.49,40.8
72,Nordstrom,SKU00079,Graphic Tees,4,97.56,60.72
72,Nordstrom,SKU00080,Men's Denim,1,63.34,31.05
72,Nordstrom,SKU00082,Activewear,3,194.94,116.73
72,Nordstrom,SKU00083,Aerie Intimates,1,25.47,14.74
72,Nordstrom,SKU00084,Men's Denim,4,277.28,156.8
72,Nordstrom,SKU00085,Aerie Intimates,10,338.8,201.9
72,Nordstrom,SKU00088,Activewear,1,48.85,25.2
72,Nordstrom,SKU00091,Men's Denim,1,61.48,34.8
72,Nordstrom,SKU00094,Outerwear,1,86.19,41.6
72,Nordstrom,SKU00099,Men's Denim,3,224.88,118.29
72,Nordstrom,SKU00101,Men's Denim,6,421.62,230.4
72,Nordstrom,SKU00102,Activewear,11,446.38,241.89
72,Nordstrom,SKU00104,Tops & Blouses,7,293.93,170.45
72,Nordstrom,SKU00106,Aerie Intimates,2,35.82,19.52
72,Nordstrom,SKU00107,Graphic Tees,10,283.7,180.6
72,Nordstrom,SKU00109,Women's Denim,3,186.99,100.05
72,Nordstrom,SKU00114,Loungewear,5,283.5,165.5
72,Nordstrom,SKU00118,Women's Denim,7,457.52,229.11
72,Nordstrom,SKU00120,Tops & Blouses,9,385.47,199.35
72,Nordstrom,SKU00122,Loungewear,1,52.74,30.94
72,Nordstrom,SKU00123,Aerie Intimates,5,170.5,107.25
72,Nordstrom,SKU00125,Women's Denim,14,565.32,291.76
72,Nordstrom,SKU00131,Graphic Tees,6,142.2,84.24
72,Nordstrom,SKU00133,Men's Denim,2,140.8,78.66
72,Nordstrom,SKU00136,Aerie Intimates,1,20.57,11.31
72,Nordstrom,SKU00139,Graphic Tees,13,247.39,144.82
72,Nordstrom,SKU00145,Aerie Intimates,31,1010.29,553.35
72,Nordstrom,SKU00154,Tops & Blouses,1,36.89,19.07
72,Nordstrom,SKU00162,Activewear,1,34.49,18.43
72,Nordstrom,SKU00163,Activewear,5,322.8,186.7
72,Nordstrom,SKU00165,Men's Denim,2,107.44,53.32
72,Nordstrom,SKU00168,Women's Denim,1,47.98,24.3
72,Nordstrom,SKU00169,Men's Denim,1,77.28,37.57
72,Nordstrom,SKU00175,Activewear,1,50.84,30.12
72,Nordstrom,SKU00176,Women's Denim,7,304.92,171.78
72,Nordstrom,SKU00180,Women's Denim,1,66.91,34.24
72,Nordstrom,SKU00184,Loungewear,4,233.04,122.52
72,Nordstrom,SKU00197,Accessories,3,80.34,46.89
72,Nordstrom,SKU00198,Loungewear,4,223.44,123.48
72,Nordstrom,SKU00199,Loungewear,1,59.75,33.89
72,Nordstrom,SKU00206,Men's Denim,4,290.68,161.0
72,Nordstrom,SKU00210,Women's Denim,1,64.09,37.52
72,Nordstrom,SKU00211,Outerwear,7,776.79,404.32
72,Nordstrom,SKU00227,Seasonal Capsule,2,101.3,49.7
72,Nordstrom,SKU00231,Accessories,3,76.26,47.55
72,Nordstrom,SKU00232,Tops & Blouses,5,105.4,62.95
72,Nordstrom,SKU00233,Outerwear,2,256.14,129.96
72,Nordstrom,SKU00236,Accessories,13,460.2,288.86
72,Nordstrom,SKU00237,Aerie Intimates,1,29.2,16.01
72,Nordstrom,SKU00240,Women's Denim,2,119.56,69.6
72,Nordstrom,SKU00247,Graphic Tees,11,314.71,182.71
72,Nordstrom,SKU00249,Seasonal Capsule,4,306.04,163.52
72,Nordstrom,SKU00252,Graphic Tees,1,19.48,12.61
72,Nordstrom,SKU00254,Aerie Intimates,6,156.78,90.9
72,Nordstrom,SKU00266,Accessories,1,21.39,12.23
72,Nordstrom,SKU00270,Aerie Intimates,7,177.24,108.5
72,Nordstrom,SKU00275,Tops & Blouses,7,266.42,160.44
72,Nordstrom,SKU00276,Tops & Blouses,1,48.49,28.14
72,Nordstrom,SKU00281,Loungewear,13,751.66,458.12
72,Nordstrom,SKU00283,Graphic Tees,7,182.56,107.24
72,Nordstrom,SKU00286,Men's Denim,2,123.84,60.18
72,Nordstrom,SKU00291,Men's Denim,1,66.36,33.37
72,Nordstrom,SKU00292,Men's Denim,1,52.69,28.98
72,Nordstrom,SKU00297,Accessories,3,64.35,39.93
72,Nordstrom,SKU00298,Women's Denim,4,207.48,111.76
72,Nordstrom,SKU00300,Men's Denim,5,280.7,137.55
72,Nordstrom,SKU00302,Tops & Blouses,3,116.58,68.22
72,Nordstrom,SKU00309,Accessories,3,100.65,57.96
72,Nordstrom,SKU00316,Activewear,2,56.88,29.42
72,Nordstrom,SKU00322,Activewear,5,302.35,172.45
72,Nordstrom,SKU00327,Outerwear,2,199.96,86.26
72,Nordstrom,SKU00329,Graphic Tees,1,19.95,11.46
72,Nordstrom,SKU00334,Men's Denim,1,65.18,34.42
72,Nordstrom,SKU00340,Men's Denim,1,50.35,26.64
72,Nordstrom,SKU00342,Tops & Blouses,15,514.95,304.8
72,Nordstrom,SKU00346,Outerwear,2,168.98,83.26
72,Nordstrom,SKU00349,Graphic Tees,8,213.04,122.0
72,Nordstrom,SKU00350,Activewear,2,55.88,29.24
72,Nordstrom,SKU00354,Women's Denim,7,438.97,232.75
72,Nordstrom,SKU00355,Men's Denim,4,302.12,155.84
72,Nordstrom,SKU00371,Men's Denim,9,516.78,264.78
72,Nordstrom,SKU00376,Aerie Intimates,7,148.47,83.79
72,Nordstrom,SKU00377,Loungewear,2,41.06,22.32
72,Nordstrom,SKU00380,Aerie Intimates,1,16.34,9.25
72,Nordstrom,SKU00383,Activewear,2,105.56,56.66
72,Nordstrom,SKU00384,Loungewear,4,150.68,85.96
72,Nordstrom,SKU00386,Loungewear,4,187.76,103.68
72,Nordstrom,SKU00394,Accessories,2,58.24,33.46
72,Nordstrom,SKU00395,Graphic Tees,6,136.08,84.66
72,Nordstrom,SKU00397,Loungewear,1,48.06,29.48
72,Nordstrom,SKU00398,Graphic Tees,6,171.12,100.68
72,Nordstrom,SKU00399,Accessories,1,29.72,19.28
72,Nordstrom,SKU00401,Men's Denim,2,111.94,61.38
72,Nordstrom,SKU00405,Aerie Intimates,8,207.92,114.56
72,Nordstrom,SKU00406,Loungewear,1,29.12,16.69
72,Nordstrom,SKU00407,Graphic Tees,3,44.01,27.87
72,Nordstrom,SKU00412,Seasonal Capsule,2,89.38,41.92
72,Nordstrom,SKU00420,Accessories,1,39.7,23.96
72,Nordstrom,SKU00423,Men's Denim,2,128.16,64.64
72,Nordstrom,SKU00424,Tops & Blouses,10,405.6,220.7
72,Nordstrom,SKU00434,Men's Denim,2,147.66,81.58
72,Nordstrom,SKU00436,Activewear,1,51.45,27.0
72,Nordstrom,SKU00439,Activewear,10,380.7,220.5
72,Nordstrom,SKU00440,Men's Denim,5,386.0,201.95
72,Nordstrom,SKU00445,Loungewear,3,140.25,80.4
72,Nordstrom,SKU00449,Graphic Tees,4,101.08,64.56
72,Nordstrom,SKU00453,Graphic Tees,6,110.16,63.36
72,Nordstrom,SKU00455,Men's Denim,1,78.79,39.65
72,Nordstrom,SKU00463,Accessories,4,47.2,31.2
72,Nordstrom,SKU00466,Graphic Tees,3,77.16,44.34
72,Nordstrom,SKU00478,Outerwear,1,96.57,44.43
72,Nordstrom,SKU00480,Tops & Blouses,12,406.44,243.12
72,Nordstrom,SKU00483,Tops & Blouses,5,125.65,69.5
72,Nordstrom,SKU00491,Tops & Blouses,4,180.72,106.24
72,Nordstrom,SKU00502,Tops & Blouses,5,138.05,82.75
72,Nordstrom,SKU00503,Aerie Intimates,1,23.21,13.05
72,Nordstrom,SKU00509,Seasonal Capsule,1,95.35,43.7
72,Nordstrom,SKU00511,Outerwear,4,251.84,113.8
72,Nordstrom,SKU00522,Graphic Tees,2,36.26,22.86
72,Nordstrom,SKU00525,Loungewear,3,167.61,102.51
72,Nordstrom,SKU00547,Men's Denim,1,56.85,30.07
72,Nordstrom,SKU00552,Loungewear,7,413.28,223.44
72,Nordstrom,SKU00555,Loungewear,5,232.8,132.7
72,Nordstrom,SKU00558,Men's Denim,8,525.28,286.08
72,Nordstrom,SKU00562,Women's Denim,4,198.72,103.8
72,Nordstrom,SKU00564,Men's Denim,2,116.46,57.44
72,Nordstrom,SKU00565,Graphic Tees,2,57.96,35.8
72,Nordstrom,SKU00571,Tops & Blouses,27,937.71,512.73
72,Nordstrom,SKU00577,Women's Denim,1,63.72,33.29
72,Nordstrom,SKU00580,Aerie Intimates,1,21.42,12.07
72,Nordstrom,SKU00581,Tops & Blouses,3,90.69,54.09
72,Nordstrom,SKU00589,Women's Denim,2,103.3,55.98
72,Nordstrom,SKU00591,Women's Denim,1,55.91,28.1
72,Nordstrom,SKU00592,Activewear,1,51.17,26.54
72,Nordstrom,SKU00598,Women's Denim,16,1007.52,563.52
73,Nordstrom,SKU00005,Women's Denim,11,530.86,261.03
73,Nordstrom,SKU00006,Women's Denim,1,46.01,26.3
73,Nordstrom,SKU00007,Men's Denim,3,208.74,115.8
73,Nordstrom,SKU00009,Outerwear,2,223.46,111.3
73,Nordstrom,SKU00018,Tops & Blouses,1,25.16,13.56
73,Nordstrom,SKU00025,Tops & Blouses,3,122.31,68.34
73,Nordstrom,SKU00033,Men's Denim,1,70.93,34.48
73,Nordstrom,SKU00038,Men's Denim,2,135.8,73.36
73,Nordstrom,SKU00040,Tops & Blouses,12,479.76,264.24
73,Nordstrom,SKU00045,Aerie Intimates,3,102.21,64.14
73,Nordstrom,SKU00048,Tops & Blouses,7,233.17,123.83
73,Nordstrom,SKU00054,Loungewear,1,29.5,16.9
73,Nordstrom,SKU00057,Men's Denim,5,250.9,137.5
73,Nordstrom,SKU00059,Men's Denim,7,409.43,199.85
73,Nordstrom,SKU00060,Aerie Intimates,2,65.1,37.28
73,Nordstrom,SKU00065,Aerie Intimates,4,59.92,33.92
73,Nordstrom,SKU00069,Men's Denim,1,72.49,40.8
73,Nordstrom,SKU00079,Graphic Tees,4,97.56,60.72
73,Nordstrom,SKU00080,Men's Denim,1,63.34,31.05
73,Nordstrom,SKU00082,Activewear,3,194.94,116.73
73,Nordstrom,SKU00083,Aerie Intimates,2,50.94,29.48
73,Nordstrom,SKU00084,Men's Denim,4,277.28,156.8
73,Nordstrom,SKU00085,Aerie Intimates,12,406.56,242.28
73,Nordstrom,SKU00088,Activewear,1,48.85,25.2
73,Nordstrom,SKU00091,Men's Denim,1,61.48,34.8
73,Nordstrom,SKU00094,Outerwear,1,86.19,41.6
73,Nordstrom,SKU00099,Men's Denim,3,224.88,118.29
73,Nordstrom,SKU00101,Men's Denim,5,351.35,192.0
73,Nordstrom,SKU00102,Activewear,11,446.38,241.89
73,Nordstrom,SKU00104,Tops & Blouses,6,251.94,146.1
73,Nordstrom,SKU00106,Aerie Intimates,2,35.82,19.52
73,Nordstrom,SKU00107,Graphic Tees,10,283.7,180.6
73,Nordstrom,SKU00109,Women's Denim,4,249.32,133.4
73,Nordstrom,SKU00114,Loungewear,5,283.5,165.5
73,Nordstrom,SKU00118,Women's Denim,8,522.88,261.84
73,Nordstrom,SKU00120,Tops & Blouses,8,342.64,177.2
73,Nordstrom,SKU00122,Loungewear,1,52.74,30.94
73,Nordstrom,SKU00123,Aerie Intimates,6,204.6,128.7
73,Nordstrom,SKU00125,Women's Denim,17,686.46,354.28
73,Nordstrom,SKU00131,Graphic Tees,6,142.2,84.24
73,Nordstrom,SKU00133,Men's Denim,2,140.8,78.66
73,Nordstrom,SKU00136,Aerie Intimates,1,20.57,11.31
73,Nordstrom,SKU00139,Graphic Tees,13,247.39,144.82
73,Nordstrom,SKU00145,Aerie Intimates,34,1108.06,606.9
73,Nordstrom,SKU00154,Tops & Blouses,1,36.89,19.07
73,Nordstrom,SKU00162,Activewear,1,34.49,18.43
73,Nordstrom,SKU00163,Activewear,5,322.8,186.7
73,Nordstrom,SKU00169,Men's Denim,1,77.28,37.57
73,Nordstrom,SKU00175,Activewear,1,50.84,30.12
73,Nordstrom,SKU00176,Women's Denim,8,348.48,196.32
73,Nordstrom,SKU00180,Women's Denim,1,66.91,34.24
73,Nordstrom,SKU00184,Loungewear,5,291.3,153.15
73,Nordstrom,SKU00197,Accessories,2,53.56,31.26
73,Nordstrom,SKU00198,Loungewear,4,223.44,123.48
73,Nordstrom,SKU00199,Loungewear,1,59.75,33.89
73,Nordstrom,SKU00206,Men's Denim,3,218.01,120.75
73,Nordstrom,SKU00210,Women's Denim,1,64.09,37.52
73,Nordstrom,SKU00211,Outerwear,8,887.76,462.08
73,Nordstrom,SKU00227,Seasonal Capsule,2,101.3,49.7
73,Nordstrom,SKU00231,Accessories,2,50.84,31.7
73,Nordstrom,SKU00232,Tops & Blouses,5,105.4,62.95
73,Nordstrom,SKU00233,Outerwear,2,256.14,129.96
73,Nordstrom,SKU00236,Accessories,11,389.4,244.42
73,Nordstrom,SKU00237,Aerie Intimates,1,29.2,16.01
73,Nordstrom,SKU00240,Women's Denim,2,119.56,69.6
73,Nordstrom,SKU00247,Graphic Tees,11,314.71,182.71
73,Nordstrom,SKU00252,Graphic Tees,1,19.48,12.61
73,Nordstrom,SKU00254,Aerie Intimates,7,182.91,106.05
73,Nordstrom,SKU00266,Accessories,1,21.39,12.23
73,Nordstrom,SKU00270,Aerie Intimates,8,202.56,124.0
73,Nordstrom,SKU00275,Tops & Blouses,6,228.36,137.52
73,Nordstrom,SKU00276,Tops & Blouses,1,48.49,28.14
73,Nordstrom,SKU00281,Loungewear,14,809.48,493.36
73,Nordstrom,SKU00283,Graphic Tees,8,208.64,122.56
73,Nordstrom,SKU00286,Men's Denim,1,61.92,30.09
73,Nordstrom,SKU00291,Men's Denim,1,66.36,33.37
73,Nordstrom,SKU00292,Men's Denim,1,52.69,28.98
73,Nordstrom,SKU00297,Accessories,3,64.35,39.93
73,Nordstrom,SKU00298,Women's Denim,4,207.48,111.76
73,Nordstrom,SKU00300,Men's Denim,4,224.56,110.04
73,Nordstrom,SKU00302,Tops & Blouses,3,116.58,68.22
73,Nordstrom,SKU00309,Accessories,3,100.65,57.96
73,Nordstrom,SKU00316,Activewear,2,56.88,29.42
73,Nordstrom,SKU00322,Activewear,5,302.35,172.45
73,Nordstrom,SKU00327,Outerwear,3,299.94,129.39
73,Nordstrom,SKU00329,Graphic Tees,1,19.95,11.46
73,Nordstrom,SKU00334,Men's Denim,1,65.18,34.42
73,Nordstrom,SKU00340,Men's Denim,1,50.35,26.64
73,Nordstrom,SKU00342,Tops & Blouses,14,480.62,284.48
73,Nordstrom,SKU00346,Outerwear,2,168.98,83.26
73,Nordstrom,SKU00349,Graphic Tees,9,239.67,137.25
73,Nordstrom,SKU00350,Activewear,2,55.88,29.24
73,Nordstrom,SKU00354,Women's Denim,8,501.68,266.0
73,Nordstrom,SKU00355,Men's Denim,3,226.59,116.88
73,Nordstrom,SKU00371,Men's Denim,8,459.36,235.36
73,Nordstrom,SKU00376,Aerie Intimates,8,169.68,95.76
73,Nordstrom,SKU00377,Loungewear,2,41.06,22.32
73,Nordstrom,SKU00380,Aerie Intimates,1,16.34,9.25
73,Nordstrom,SKU00383,Activewear,2,105.56,56.66
73,Nordstrom,SKU00384,Loungewear,4,150.68,85.96
73,Nordstrom,SKU00386,Loungewear,4,187.76,103.68
73,Nordstrom,SKU00394,Accessories,1,29.12,16.73
73,Nordstrom,SKU00395,Graphic Tees,6,136.08,84.66
73,Nordstrom,SKU00397,Loungewear,1,48.06,29.48
73,Nordstrom,SKU00398,Graphic Tees,6,171.12,100.68
73,Nordstrom,SKU00401,Men's Denim,2,111.94,61.38
73,Nordstrom,SKU00405,Aerie Intimates,8,207.92,114.56
73,Nordstrom,SKU00406,Loungewear,1,29.12,16.69
73,Nordstrom,SKU00407,Graphic Tees,4,58.68,37.16
73,Nordstrom,SKU00412,Seasonal Capsule,2,89.38,41.92
73,Nordstrom,SKU00420,Accessories,1,39.7,23.96
73,Nordstrom,SKU00423,Men's Denim,2,128.16,64.64
73,Nordstrom,SKU00424,Tops & Blouses,9,365.04,198.63
73,Nordstrom,SKU00434,Men's Denim,2,147.66,81.58
73,Nordstrom,SKU00436,Activewear,1,51.45,27.0
73,Nordstrom,SKU00439,Activewear,9,342.63,198.45
73,Nordstrom,SKU00440,Men's Denim,4,308.8,161.56
73,Nordstrom,SKU00445,Loungewear,3,140.25,80.4
73,Nordstrom,SKU00449,Graphic Tees,4,101.08,64.56
73,Nordstrom,SKU00453,Graphic Tees,6,110.16,63.36
73,Nordstrom,SKU00455,Men's Denim,1,78.79,39.65
73,Nordstrom,SKU00463,Accessories,4,47.2,31.2
73,Nordstrom,SKU00465,Seasonal Capsule,6,563.28,299.16
73,Nordstrom,SKU00466,Graphic Tees,3,77.16,44.34
73,Nordstrom,SKU00478,Outerwear,1,96.57,44.43
73,Nordstrom,SKU00480,Tops & Blouses,11,372.57,222.86
73,Nordstrom,SKU00483,Tops & Blouses,4,100.52,55.6
73,Nordstrom,SKU00491,Tops & Blouses,4,180.72,106.24
73,Nordstrom,SKU00502,Tops & Blouses,5,138.05,82.75
73,Nordstrom,SKU00503,Aerie Intimates,1,23.21,13.05
73,Nordstrom,SKU00509,Seasonal Capsule,1,95.35,43.7
73,Nordstrom,SKU00511,Outerwear,5,314.8,142.25
73,Nordstrom,SKU00522,Graphic Tees,2,36.26,22.86
73,Nordstrom,SKU00525,Loungewear,3,167.61,102.51
73,Nordstrom,SKU00547,Men's Denim,1,56.85,30.07
73,Nordstrom,SKU00552,Loungewear,8,472.32,255.36
73,Nordstrom,SKU00555,Loungewear,5,232.8,132.7
73,Nordstrom,SKU00562,Women's Denim,5,248.4,129.75
73,Nordstrom,SKU00564,Men's Denim,2,116.46,57.44
73,Nordstrom,SKU00565,Graphic Tees,2,57.96,35.8
73,Nordstrom,SKU00571,Tops & Blouses,24,833.52,455.76
73,Nordstrom,SKU00577,Women's Denim,1,63.72,33.29
73,Nordstrom,SKU00580,Aerie Intimates,1,21.42,12.07
73,Nordstrom,SKU00581,Tops & Blouses,3,90.69,54.09
73,Nordstrom,SKU00589,Women's Denim,3,154.95,83.97
73,Nordstrom,SKU00591,Women's Denim,2,111.82,56.2
73,Nordstrom,SKU00592,Activewear,1,51.17,26.54
73,Nordstrom,SKU00598,Women's Denim,20,1259.4,704.4
74,Nordstrom,SKU00005,Women's Denim,8,386.08,189.84
74,Nordstrom,SKU00007,Men's Denim,3,208.74,115.8
74,Nordstrom,SKU00009,Outerwear,2,223.46,111.3
74,Nordstrom,SKU00011,Men's Denim,1,59.64,28.05
74,Nordstrom,SKU00018,Tops & Blouses,1,25.16,13.56
74,Nordstrom,SKU00025,Tops & Blouses,4,163.08,91.12
74,Nordstrom,SKU00033,Men's Denim,1,70.93,34.48
74,Nordstrom,SKU00038,Men's Denim,2,135.8,73.36
74,Nordstrom,SKU00040,Tops & Blouses,13,519.74,286.26
74,Nordstrom,SKU00045,Aerie Intimates,3,102.21,64.14
74,Nordstrom,SKU00048,Tops & Blouses,7,233.17,123.83
74,Nordstrom,SKU00054,Loungewear,1,29.5,16.9
74,Nordstrom,SKU00057,Men's Denim,5,250.9,137.5
74,Nordstrom,SKU00059,Men's Denim,8,467.92,228.4
74,Nordstrom,SKU00060,Aerie Intimates,2,65.1,37.28
74,Nordstrom,SKU00065,Aerie Intimates,4,59.92,33.92
74,Nordstrom,SKU00069,Men's Denim,1,72.49,40.8
74,Nordstrom,SKU00070,Seasonal Capsule,4,383.48,185.28
74,Nordstrom,SKU00079,Graphic Tees,4,97.56,60.72
74,Nordstrom,SKU00080,Men's Denim,1,63.34,31.05
74,Nordstrom,SKU00082,Activewear,2,129.96,77.82
74,Nordstrom,SKU00083,Aerie Intimates,2,50.94,29.48
74,Nordstrom,SKU00084,Men's Denim,4,277.28,156.8
74,Nordstrom,SKU00085,Aerie Intimates,12,406.56,242.28
74,Nordstrom,SKU00088,Activewear,1,48.85,25.2
74,Nordstrom,SKU00091,Men's Denim,1,61.48,34.8
74,Nordstrom,SKU00094,Outerwear,1,86.19,41.6
74,Nordstrom,SKU00099,Men's Denim,3,224.88,118.29
74,Nordstrom,SKU00101,Men's Denim,6,421.62,230.4
74,Nordstrom,SKU00102,Activewear,10,405.8,219.9
74,Nordstrom,SKU00104,Tops & Blouses,7,293.93,170.45
74,Nordstrom,SKU00106,Aerie Intimates,2,35.82,19.52
74,Nordstrom,SKU00107,Graphic Tees,9,255.33,162.54
74,Nordstrom,SKU00109,Women's Denim,3,186.99,100.05
74,Nordstrom,SKU00114,Loungewear,5,283.5,165.5
74,Nordstrom,SKU00118,Women's Denim,6,392.16,196.38
74,Nordstrom,SKU00120,Tops & Blouses,9,385.47,199.35
74,Nordstrom,SKU00122,Loungewear,2,105.48,61.88
74,Nordstrom,SKU00123,Aerie Intimates,6,204.6,128.7
74,Nordstrom,SKU00125,Women's Denim,13,524.94,270.92
74,Nordstrom,SKU00131,Graphic Tees,6,142.2,84.24
74,Nordstrom,SKU00133,Men's Denim,2,140.8,78.66
